user_id,pano_id,sv_x,sv_y,label_type,pred
87833d72-b357-4e2c-81cd-23f58ff04c59,WgVOnqYPNHQxFnBqxZu3aQ,4695,-409,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,N-QYnO-2NItqTFAVetqNSQ,11362,-427,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,NbWV_uyssvzaSK3wVuBIEw,216,-501,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,E6ugozFNJY4XcLASjSYqCA,6029,-827,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,ouYG1lukWWePeWF-GAXdbg,4434,-520,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,4NcJa9SBg2W-imr3I8SyXw,1171,-387,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,T1bj01cmvgc0GbE6FDIi2w,9854,-315,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,nAaMf5LoI8RXaff5PUssuw,3847,-170,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,FOSKC-6sMaLhtHRyXKBd5w,214,-556,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,v1-Wzzmv420ijJ37VqptbQ,4831,-755,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,eSFs0bMrNbC3v41EZ43jMw,1005,-298,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,sxlyYZwVNSKjDLNny5CkVA,1839,-577,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,Cnm0XR2LHyMrOm3W6v_WbA,9519,-433,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,ACSf-JNjMw7--EaO8AEZxQ,3943,-429,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,ZiisP09aHEpJCHAmijTpgg,1585,-602,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,puERY3cV3uIXh6MA2uDeIg,1326,-906,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,_oIuLSnLk0_1A4YpT-GsTg,12126,-230,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,qGaFhBympgmZIz8lWok1HA,11060,-159,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,zUISwNTZJY04VfcsQPcHLQ,137,-458,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,m93Hqe3EyGyalxjfovL_0g,2884,-231,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,egozKqpfDQI-rOOPPYMizQ,5542,-512,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,v4kU09bQ4YNUYAfu9NZ02g,7222,-597,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,6J-HFE69ugR3xwVoLcQ5Lw,6336,-628,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,ObS2u4iXDMypodwBN6zCPA,11451,-542,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,DYwtLrHgz6X59HY2Png8aA,3350,-1557,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,FjRt9SFSxjlc0Co_HHZY1w,7363,-353,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,kO6cykGequsPrquLdu8MgA,11616,-740,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,z5dBfZ4CZqFfXHxzMm3iLg,2877,-821,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,OTUz-Fc-cNQXfr3X17MUvg,3514,-791,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,EWtyaTFylE-IIPmL8Zv-JQ,7179,-249,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,E0i4yu45tVIdzxBrzlXwTw,7099,-497,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,_o5_JCV3l1tLPyI4X7hbog,12961,-172,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,bIVx2e7h1gOK7RbEoloA9w,11783,-587,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,rBCxN_MJotswDrdl4RMXGw,3975,-1187,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,cB_Z8zr_VXVL6aTaU92azw,8837,-347,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,Q-Ql9rxp4pwTwSGpqE2AgQ,10667,-392,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,gyjt0pmO0oGx4O_DnGDQQA,1665,-791,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,PIWp7uA_6nSzpHB1qkBosw,5846,-356,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,vx2hzPfHNqW_7C_aJLhgcw,8446,-1180,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,NjnvWV_0QlYVy60mI8XyiA,11602,-673,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,iCvWzKICLlSpyftJVf0zBQ,2134,-405,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,#NAME?,9546,-293,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,9pCGB9DoIKdl9AgiUawMfQ,6761,-804,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,ISdhg4mL9YUEER4Di0xhkQ,7950,-395,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,YBMN34VuiKO_AmZcHBgkLA,322,-523,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,YAeOK17WlLXaXS1aI4Po6g,3475,-431,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,Ie18-UL3BRmvzL_Ouo-jqw,7709,-604,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,3QC3VX1obCJBmZmdh5wjBQ,7737,-73,CurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,Q39mQbIkdQQrF42cx-BVng,7145,-274,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,diT-d6F2BZ8ixwPZmVFxDQ,10267,-960,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,bYnJEOQbzNC49sAbNZ9TPA,10381,-589,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,fiQDC-sr0Teg6l-0BhakTA,10950,-373,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,B_HASm2kwlws7LuBEUTmBg,1853,-1223,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,eQPGukgSc3jCaQqryXX76g,11198,-516,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,J-HRvZ5_WM6U8jwO22sZWg,11552,-643,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,#NAME?,2840,-747,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,mH89Y1FBajtivpfmCbd_4w,11762,-407,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,V2RSxiNITcEZsn45J2RcWQ,1151,-236,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,_o5_JCV3l1tLPyI4X7hbog,12767,-314,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,5rwkTqh5iUIrnz2DvjUyGw,3585,-926,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,7KTVIqToj3MbFd8f01NUOg,1639,-1006,CurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,hzYqfgq8xFQN2ToOzNNLAA,6546,-498,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,7tiiGMluNIuZbmxW65HDmg,12302,-353,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,j6YYVGyJkzZbTCqEQFqmcg,11586,-327,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,7EDbui1PkT70cXKU5zBLCQ,4986,-396,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,sQsTKSee5egDMhlBwbo5Tg,8706,-1678,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,M2lT0NO-hEfcKtx-l8WqJw,12992,-293,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,xcKsb5JdpSNd2iVpxU1goA,12048,-805,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,okOODaAFcluU9j4iEzqrOQ,11031,-838,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,qFNDhQMtNxKR4_iNnuQ7kQ,7512,-341,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,AxcK7noKSZBK5me7djtmmg,4726,-627,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,bz-b_eJNUGvO0ClIAa9ymQ,2301,-756,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,GgRvPptecCV-WCB_67e1Cw,6200,-570,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,OWNNPtnRSvUKrmuWTb-d1g,10447,-480,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,OPM1ef4F6yhuCSx3VtoJ_A,9981,-1010,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,rvXAEMd2a0hgRW9jl9yw6Q,874,-1001,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,XQSJCjZaXA8ArmbZwYuM9g,1671,-595,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,h-SjtJFpNN990qC8CXDnmA,5723,-855,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,Z1AOAHC6SOkSJJiV_-ioTA,11865,-454,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,DLlMtA7bcTT_XXnfhYcUAQ,1137,-465,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,rZZM_mLq7MkzDMl79a2QjA,12303,-673,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,9Lu113R8LcF0Y1ZInbJcsQ,5652,-311,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,wshK25d1aICWP71TDLWAgg,996,-641,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,tVsOOMkVXaUxXl6g8l2Qbg,12189,-1090,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,G0j7e8vU_nzNkNAxmfop-g,5543,-175,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,bUgb0V1qXJ3tdL2orNrZxA,10668,-466,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,LyUsMu0kNkpOGdSGE_HUyg,6703,-588,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,gT2SrBeXh2rN_b8EFn6qaA,12945,-482,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,71I2gUZvX0p7qudRVhoz0A,9202,-834,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,2CKg7TPjcZc7myT8rDTS6w,4895,-748,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,934QwtWIzI1GywMXzqzqbw,4555,-532,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,9GmzxhZDvyFEs8wojaSVWA,3667,-726,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,pYU_n0j7BCbNWF9QFaBLCQ,428,-813,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,p7kc3t68bRfKF38YRRT__Q,10784,-436,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,7fwaNgD3j8R1TySOn6_FsA,1335,-415,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,Jd1Zz0kyswRu50zD0eab3w,5188,-301,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,uCSUtwk9s3C3sr6EsHzKFg,318,-789,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,5jU1arirpbnKvSn6Tz6RUg,8734,-413,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,OEl1YjG7LeA9M85krtiGeg,9017,-986,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,Sux5uIjslUUCghGBEMrR9A,11458,-1627,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,p-svGszvAoPirZmvAugo1A,3442,-389,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,L-Y2Z8kw6JO4mJCVHZe-TQ,1257,-680,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,5rwaqr4tbjr6HEAfqE6frg,11739,-370,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,ywdYXxzXRKrpkNL9B0WsqQ,8343,-431,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,uW_fuHP300khlk3Lwta-kQ,11239,-225,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,t36CGzgX177ptghk4QV03A,11847,-1037,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,oj-WcakQ2zbuba7q7u1Etw,4635,-303,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,eOBIU6Qrp8C2YDkflds2RA,2351,-872,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,CPwXYS5D5Mi28ZcLk1fbvQ,5464,-834,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,sXFjHY07yZW8gLoyAXW8-A,10399,-330,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,IyQJcF4KgogftnhRzpBKMg,8682,-374,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,g3jQ-jSXQyH6nzNkYXiQsQ,1049,-485,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,jcifWBymJg00_g9tmV9K4w,3139,-594,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,ZOzRPOVcNqJ0T-M4f5zm2A,10909,-434,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,71I2gUZvX0p7qudRVhoz0A,12478,-385,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,KVUiYsc9InW1PKH3v_781Q,10213,-566,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,xjBgC8exJVmtlPWj3l20Tg,12026,-234,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,AxaA5lecVVv60B0kgMddgA,1202,-191,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,g_q4DvfMQgIUFsPrmAKl0Q,10365,-559,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,EwxYkOdXoVwlsIJODNGjqQ,7040,-536,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,RAAX29oCPO-R0Vr4Qql-eQ,4883,-282,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,iCIJ6IgynGznTVFMGK8eUw,225,-969,CurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,gN1ZmlA5p4OSHyPOWdKZuA,8315,-104,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,z-jXLdetYmNaZ3rPIB5JAQ,2852,-857,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,zfG8bl5fFvB9A1p98ARqaw,6361,-196,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,yvlEA2MhN6nOC2qKziYBbA,4468,-313,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,R8ZuHZQpf_MEVnCVSIM2QQ,12978,-1277,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,D37oROQHm9bj2Q-nIQ_21g,8488,-540,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,dx8PSFRNeNz9Dy9VHWHVUg,1780,-375,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,VcgMKImcTJQsX44OmITKNg,11100,-416,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,YOCrQnj7CgDhShaK2UEymQ,556,-699,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,VQl6POSl3s6JPBYthm-onw,4535,-425,SurfaceProblem,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,AKFuCVHIU1FrSSHc55mKMA,1976,-409,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,IZoXDbYvWRuWw6LVzzBGHQ,6967,-545,SurfaceProblem,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,MV5rJPBonrJjFYAlEvKt-g,10171,-540,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,FlwkAL1Z6KLZAVmB42MOdA,5434,-853,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,0jYLnpy7qTjDjBIekNwLIA,7835,-709,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,vuDgElyO_7mb72rlEalx_Q,769,-440,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,H8gDZj_sIW0bPsMEh3UBgg,2467,-391,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,BQmaypKR5riZmCetNpREVQ,9431,-675,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,#NAME?,9838,-611,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,p4Bl7B8YcbtRT9ivOskCkA,10330,-359,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,UG564EwlveWqXpa-aqW-jQ,5542,-381,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,S1wOOS7bb_YBbE22dAPe5A,1097,-557,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,u5AUHax3eSAG-i6FLgZRCA,1332,-447,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,kLC5OR1gsyMEqiQUU8z1fQ,11573,-229,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,ZHb9qqF_zrMv03aqCAliqw,6121,-1016,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,SAlf_paXYQBtYbIulHAb6A,9978,-780,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,Qsdpc3PhLSvLJ14nDYxZKA,5278,-496,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,cXDr_U6TGZt2UaCjI28vuA,1566,-612,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,N6KLyehO4B9I9cR8mfsSuw,3655,-480,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,TmbVy_tuyraZ9YzKrkU1mA,10045,-382,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,x4c1ZVEkWHIavgPc0VZmtQ,985,-213,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,3Mm-xeDSif5GOkx1arfBAA,8636,-381,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,GVPBw12M5ZJ0vvSts6CnUg,9750,-955,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,eKbGpHRww626pcTRm71t7w,12689,-1290,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,xgOqRCL0LC5HAZ8k92MtGw,1872,-568,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,rYpu4l1QKOdGWFphmnshsQ,11366,-377,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,TAjInGcA-f3B5zhkK3HdZw,6575,-844,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,C-utOq7R8exr06Cu8-UtlQ,11596,-497,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,K07SRH_Nl7Q8n4jlySt8Hg,7991,-568,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,dOF4SNs9GZeQwKOK9QTnGA,1423,-435,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,LbFJHX7wDKTlu9azvojPEA,11108,-282,CurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,Uj_XIlmCK8esasmNQIuVvg,11227,-486,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,mOajlR8UEKlYdl9mG6FTuw,1250,-489,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,BpYAkiZfF8qhdM52X0XUYg,6090,-388,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,2QpVMgXKQGgCanJJnqfwpQ,1412,-1501,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,nZGzR_w8xA84HH7mkr3Ewg,3365,-681,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,A7QbrMEkE5QPTi8_pVZ39A,6569,-406,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,m1Nbebx8ZDdV5YF3EwNihA,7712,-636,CurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,Nzkqf8qKMYqlGBK4bens7g,7561,-622,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,2A-Gt5oLN9N4PEjGwLXWGw,1927,-333,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,r9ABzAKqCU3WZv43SmDT_g,10178,-692,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,OQ58gojDtqbt6O3eUDyiLg,9606,-214,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,qLpiNfU6oa_nZWtIOe1eRw,6040,-185,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,egYsL20CfddTtZpT0DCLCA,10740,-1630,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,Cmk39U9UwDxD2cUieETVQw,10938,-521,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,9t__CueL_vWYQdFy7A7dDw,3010,-637,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,2e59aRRGno4n1OOV4QAm3Q,921,-363,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,GS6mMimgw_OG_3phy5EYsQ,4998,-608,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,5_esFD4f62pSs6RUmAIa5g,1968,-808,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,ptJOLdCwtX295exqZq0Dig,2642,-1313,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,3RKdqmr1aW_OuoDqptkH9g,7529,-372,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,H0hwCKhJdoE-9V-tNFvWvw,11183,-449,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,Qb_Y7mqPvMaSXnpvcR_Zfw,928,-570,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,nNv9tKJZDr2l5BURrCkoVQ,8255,-470,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,bLx0MTJR_Cvc6VblbV6qKg,3609,-303,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,4mltFPrcjyo5gwyhSgkY8w,7414,-418,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,dd3XXVb8eaIf5FcUAMqySg,3852,-378,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,ERz_ndcDHBSJn_5gElrGug,8926,-788,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,PN2rjiGj-nA7HjkL80gZqg,11848,-251,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,N7cf7oNEA3xAFN2ajjiPTQ,4162,-556,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,XwXN7ut8YlsXmQOEVjJgcw,3443,-843,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,kWiyhqL29QrzqJLzlVV23Q,2306,-335,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,oNlqd8nvhBVWjlEOBqebvA,4379,-317,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,OYcoyaPXaad8ZQkyrtq7Uw,11976,-217,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,r7471qv_MmeQwHohFez-fQ,7229,-309,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,QEi8AMDQXxv80IjBW30GUw,12078,-403,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,Ynk3y0Yhcp3cyGe5yGb-2Q,3278,-762,Obstacle,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,Iw-tfAAhwqDvaJKoX3O3Gw,11298,-138,Obstacle,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,cEizVVV-LunP-tBTUsFMdg,897,-914,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,6I7oQ_2ZoQq-EM1KBnbTLg,5788,-518,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,H0hwCKhJdoE-9V-tNFvWvw,8491,-550,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,7qUydH_0wdixfOHTdDZbgQ,11561,-351,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,xKuATHGyhPoPNbxCO8w6tg,60,-417,NoCurbRamp,FALSE
87833d72-b357-4e2c-81cd-23f58ff04c59,1b83lSx7HRg2IbvdfkZfxQ,7644,-480,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,yv4PQ4r4PHbbf-Efs1PeOA,4267,-692,NoCurbRamp,TRUE
87833d72-b357-4e2c-81cd-23f58ff04c59,GuGrMw52LoTbd1MFujLp_g,11237,-427,NoCurbRamp,TRUE
