user_id,time_stamp,label_id,pano_id,sv_x,sv_y,type,label
e4ff325c-309b-4ea6-8555-8f973e662362,33:10.7,71595,Tms0w93nAYmK0vrcnnrNvQ,5328,-739,agree,CurbRamp
e4ff325c-309b-4ea6-8555-8f973e662362,33:17.3,5364,b3hjXxuth8Xu3SNs3mJgtw,3322,-640,agree,CurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,33:57.5,59676,fNVZAF-H2Lo2EQ52u1TA6g,877,-386,agree,SurfaceProblem
e4ff325c-309b-4ea6-8555-8f973e662362,41:19.3,12042,oXZtN5tp2JZtVtf42vgGhQ,2635,-402,disagree,CurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,41:03.4,70980,qWWgSk65YuTs4rZxaApSQw,12326,-237,agree,NoCurbRamp
e4ff325c-309b-4ea6-8555-8f973e662362,55:03.7,71470,N0wHwFtcwwpR3BdYObU5_A,11365,-432,agree,NoCurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,51:02.7,43319,Am-bqd8sRZUa_rJozPnOHQ,4719,-1084,agree,SurfaceProblem
87833d72-b357-4e2c-81cd-23f58ff04c59,58:08.1,50799,FhgqblF5VRNrNscdAeowsw,7736,-215,disagree,SurfaceProblem
87833d72-b357-4e2c-81cd-23f58ff04c59,58:26.1,66009,mzW_xFUkhXj2zY3ck9k_hg,3531,-403,agree,SurfaceProblem
87833d72-b357-4e2c-81cd-23f58ff04c59,02:51.4,14103,SrnSgSrg1p0XsJN4OH5u6Q,11094,-351,agree,NoCurbRamp
e4ff325c-309b-4ea6-8555-8f973e662362,11:23.2,4502,ytZJk0ZI6RXySEDwSGw4Cw,2441,-281,agree,CurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,51:10.8,29231,YHQvPN0aUd22Lv0xCTOC7Q,11904,-531,disagree,SurfaceProblem
e4ff325c-309b-4ea6-8555-8f973e662362,54:30.2,75802,ylUP49zJRrpwPoA3saHVvA,6259,-303,agree,CurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,58:27.1,51510,trhSllqIu6GbLQ-rhtGN5Q,4167,-828,agree,SurfaceProblem
e4ff325c-309b-4ea6-8555-8f973e662362,51:17.7,62705,WxebXYzHGf3fpdpVrwsbmQ,12355,-974,agree,SurfaceProblem
87833d72-b357-4e2c-81cd-23f58ff04c59,51:36.2,52761,aD3qCQ-ZkUXceZ4qfQisJw,8390,-367,agree,SurfaceProblem
87833d72-b357-4e2c-81cd-23f58ff04c59,54:31.2,74626,uzu_cGjuCersRGQZBOxrxA,89,-1212,agree,NoCurbRamp
e4ff325c-309b-4ea6-8555-8f973e662362,55:22.3,71478,WJUZIyJ5JkFiFQeqGHmNSA,11183,-377,agree,NoCurbRamp
e4ff325c-309b-4ea6-8555-8f973e662362,55:29.7,76315,yQ_B74rdysqaN_uvXH7g_Q,9018,-309,agree,NoCurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,55:34.3,15666,KY9v7cLDVj_l3XxxdIHN_g,2010,-432,disagree,SurfaceProblem
87833d72-b357-4e2c-81cd-23f58ff04c59,59:37.8,43290,#NAME?,11318,-280,agree,SurfaceProblem
e4ff325c-309b-4ea6-8555-8f973e662362,11:33.2,75797,ylUP49zJRrpwPoA3saHVvA,6289,-280,agree,CurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,14:07.4,68566,qYtkhQL1LPGErQDZvQRZFQ,1510,-468,disagree,SurfaceProblem
87833d72-b357-4e2c-81cd-23f58ff04c59,37:03.6,45481,TW2j_messEpUh0ELliKDhw,10129,-221,disagree,CurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,37:45.3,53414,hUurWZGYVg3HchKNUTYK_w,592,-483,agree,SurfaceProblem
e0b3316c-6d15-48ab-9bd3-3eceafc14059,12:57.2,48819,#NAME?,10297,-751,disagree,SurfaceProblem
87833d72-b357-4e2c-81cd-23f58ff04c59,34:56.5,8627,2Ef3jIjH2Qaopj8GkcHqqg,9065,-591,agree,CurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,37:43.2,32369,gw5Kg81L6VAZKYtBmkN5Ig,7850,-252,disagree,SurfaceProblem
e4ff325c-309b-4ea6-8555-8f973e662362,11:25.8,45345,ekfWGYPxbjoPLbZOqgVMUQ,7703,-405,agree,CurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,15:39.2,55933,6pLSKyl23Gou5l0hE8ZTVA,12949,-1033,disagree,SurfaceProblem
87833d72-b357-4e2c-81cd-23f58ff04c59,37:18.1,70637,rjj29QuI7FvIVeLa_gRWNg,11689,-329,agree,CurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,37:39.9,64557,-A60Sn-3xgUU_dDfr2-PrA,5477,-696,agree,SurfaceProblem
87833d72-b357-4e2c-81cd-23f58ff04c59,45:11.9,29087,UQmL7YHDv5B_ceDcdpCbdg,5818,-301,disagree,SurfaceProblem
87833d72-b357-4e2c-81cd-23f58ff04c59,51:01.4,71078,aj9xBXNgTrJt7sy3TXrtvA,4415,-491,agree,CurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,51:36.0,11709,nSPu9wWVkw21AB3KwVH_sg,12264,-485,disagree,CurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,00:32.1,62581,2STa6Q5xLoy55Qlt8LOTig,8802,-819,agree,SurfaceProblem
87833d72-b357-4e2c-81cd-23f58ff04c59,02:50.2,70979,F4g7Z0B0lCff4ROvz3wU1A,4323,-593,agree,NoCurbRamp
b0befb65-23c4-442f-8e83-e227cc0a6b15,00:40.7,73287,XsByQgdRyUD1LBdCKzbXiQ,3373,-677,agree,SurfaceProblem
b0befb65-23c4-442f-8e83-e227cc0a6b15,01:20.7,75852,uYTxwOQkNaJNr_8xOG1xeQ,4731,-539,unclear,SurfaceProblem
b0befb65-23c4-442f-8e83-e227cc0a6b15,01:25.7,61894,8UKC5BFJnFodHuWUzZlrQQ,12145,-484,agree,SurfaceProblem
87833d72-b357-4e2c-81cd-23f58ff04c59,01:49.8,14139,jMsRbt5JFX9GdFZpuaNqmQ,9316,-306,agree,CurbRamp
b0befb65-23c4-442f-8e83-e227cc0a6b15,02:21.3,72068,HacExTCo30XFeWM09-OLfw,8875,-825,unclear,SurfaceProblem
b0befb65-23c4-442f-8e83-e227cc0a6b15,02:54.1,47149,TjB3j5qhxsX8xmpP_NuJrQ,9170,-394,agree,NoCurbRamp
b0befb65-23c4-442f-8e83-e227cc0a6b15,05:26.8,69663,0dihsOOYNtWxUsG5rmCerw,1019,-713,unclear,NoCurbRamp
b0befb65-23c4-442f-8e83-e227cc0a6b15,03:36.3,45419,41jnAo-ZmcDTcHngvHGSwg,12471,-364,agree,CurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,09:43.7,71136,LX8xrU6shJ32J-AA972ntw,12754,-245,agree,CurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,09:47.3,76356,ElKlsmPuAEyNlkkNamP1-A,3329,-349,agree,CurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,14:09.8,40262,N1Tz3-rWe6ebk6oaDSzbww,2642,-719,agree,SurfaceProblem
9005a64a-fa73-4c84-b08b-b61eece1b9b7,14:51.8,40439,#NAME?,663,-719,agree,SurfaceProblem
b0befb65-23c4-442f-8e83-e227cc0a6b15,03:35.1,45670,C7ug_7ECFUgC3gWz0NwrDQ,13035,-228,agree,CurbRamp
b0befb65-23c4-442f-8e83-e227cc0a6b15,03:45.8,12061,DQEnYsTG5oYQGZeXfykdcA,2958,-1855,agree,CurbRamp
b0befb65-23c4-442f-8e83-e227cc0a6b15,04:52.3,54019,PYhSo8XdF3NYXmkkvhTYAw,10193,-546,unclear,NoCurbRamp
d3636d4c-2d16-410c-bf44-c066ecaf1c31,08:50.5,50167,MAjUOfKSxQYrGj6aP1xAFQ,1947,-1305,disagree,SurfaceProblem
87833d72-b357-4e2c-81cd-23f58ff04c59,13:49.4,12896,UCa1nK7Bnj_tZPa9ZVpCpg,2453,-340,agree,NoCurbRamp
4e317eba-93c0-497f-a773-b92197b81ac4,14:59.9,75959,5qlKn5lRvEeP9Eu9rZsHSQ,5105,-1568,agree,SurfaceProblem
4e317eba-93c0-497f-a773-b92197b81ac4,11:59.0,71023,SAlf_paXYQBtYbIulHAb6A,9772,-1245,agree,CurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,17:32.8,40712,QosZaKs-DVyVxDS3sOxDKw,2873,-393,disagree,NoCurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,08:02.7,75774,zv2Zi1j2hVTh4us1M6C5Gg,5599,-700,disagree,CurbRamp
4e317eba-93c0-497f-a773-b92197b81ac4,11:45.9,24954,LL5vauX8jc6QqyzqgpDjPQ,1621,-272,agree,CurbRamp
b0befb65-23c4-442f-8e83-e227cc0a6b15,05:11.9,67635,mtWXDZVtYJ6Jht2fOAYvKw,5535,-450,agree,CurbRamp
4e317eba-93c0-497f-a773-b92197b81ac4,11:36.6,71089,GWSiz4bX0vOadPJK_wgc4w,12000,-294,agree,CurbRamp
4e317eba-93c0-497f-a773-b92197b81ac4,15:04.4,42474,v0phFwJb26eyDv1I9Gzb6Q,7260,-724,agree,SurfaceProblem
87833d72-b357-4e2c-81cd-23f58ff04c59,14:44.5,74855,BkninMBBnEUMzdEBh1jsfw,5159,-175,agree,CurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,14:55.7,529,fuYW1uGYLzBBwmPI90m_aA,6180,-445,agree,CurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,15:22.7,12692,PWg3oQy5xim9qvyEoea84Q,6274,-113,unclear,CurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,16:53.8,24923,xp9aqLdJt2Lj1VfSJEdXuw,9283,-720,agree,CurbRamp
e0b3316c-6d15-48ab-9bd3-3eceafc14059,20:20.1,58584,KBU0jrH6YFW2J96RGJorwg,6654,-676,agree,SurfaceProblem
e4ff325c-309b-4ea6-8555-8f973e662362,21:42.2,10955,pfT89PpSiuN6llrMv1nNUA,8514,-1560,disagree,CurbRamp
e4ff325c-309b-4ea6-8555-8f973e662362,21:44.2,8941,FAvWPJhmfTNr7hbsAZvJfw,3743,-696,agree,CurbRamp
e4ff325c-309b-4ea6-8555-8f973e662362,21:45.3,45416,CCJALvVM396zjt9mUBvb4Q,7542,-609,agree,CurbRamp
e4ff325c-309b-4ea6-8555-8f973e662362,22:42.7,20645,8vim9g61Xf30bB1oy1FydA,10861,-810,agree,NoCurbRamp
e4ff325c-309b-4ea6-8555-8f973e662362,22:50.0,62461,DQ5crOnsGaXl7vyJY_ofYw,7150,-428,agree,NoCurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,38:41.2,75162,ezrRQNVpzFpFvFH2T-MVaQ,3311,-565,agree,SurfaceProblem
e0b3316c-6d15-48ab-9bd3-3eceafc14059,39:41.2,8471,MgZIXpybO6JiwC6e8MW8wg,3058,-513,agree,CurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,40:23.8,59388,FygvLLTsY1Ib3_LyfP0esw,1791,-640,agree,NoCurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,40:28.3,74655,Le7VxLYgkD9PfDuhD_w1_w,5153,-338,unclear,NoCurbRamp
d3636d4c-2d16-410c-bf44-c066ecaf1c31,43:44.9,39299,aU0fEqI_3iKvcQCzeFufkg,7013,-927,agree,SurfaceProblem
e4ff325c-309b-4ea6-8555-8f973e662362,22:51.9,63567,0MAnIdd0QjUhctmZpFztRA,2411,-532,agree,NoCurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,40:21.4,17546,IgEXZAIde5kHmDQ6X0SUGQ,5259,-2032,agree,NoCurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,32:01.4,52908,rNyrOKpyirPJ62YU3F7AbQ,2058,-209,disagree,SurfaceProblem
e0b3316c-6d15-48ab-9bd3-3eceafc14059,40:05.3,46963,KgLoEA8AoqNP6j_Ftos74w,9673,-596,agree,CurbRamp
e4ff325c-309b-4ea6-8555-8f973e662362,25:24.7,10452,jpn0VX8KuyYDmJxn7UtV7A,8600,-446,agree,CurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,31:31.6,50459,lBWSNVicyJU0iWCjOx8_yA,5817,-838,disagree,SurfaceProblem
87833d72-b357-4e2c-81cd-23f58ff04c59,36:45.1,69217,3NADj6GdpWvsddaXyyV8gw,7855,-488,agree,SurfaceProblem
9005a64a-fa73-4c84-b08b-b61eece1b9b7,38:45.8,61022,vjtwsXtinEkAf-OJcKroYA,10275,-549,agree,SurfaceProblem
9005a64a-fa73-4c84-b08b-b61eece1b9b7,38:51.1,63972,BDSzoApwOvZ3tAoKGtLR4Q,4653,-605,agree,SurfaceProblem
9005a64a-fa73-4c84-b08b-b61eece1b9b7,38:56.0,76344,P49GolHysf0mlWM2QlOPiA,2209,-254,agree,SurfaceProblem
9005a64a-fa73-4c84-b08b-b61eece1b9b7,39:36.0,71453,hwyAOtiXk8l8tdcghIxUCw,3020,-224,agree,CurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,39:41.5,38303,vv7VxUudWZKrZ1qBQ5MYHw,850,-350,disagree,CurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,48:45.4,12787,1FEqKki8RgRxMqHetDI8qA,2287,-430,agree,CurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,40:18.8,16905,utwThsHIF_IyQNs_9IKWnA,8832,-735,agree,NoCurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,43:30.3,73228,LVbKACFUqHL0i5ALf0P41Q,1346,-1088,agree,SurfaceProblem
e0b3316c-6d15-48ab-9bd3-3eceafc14059,47:53.5,57898,iodBUi5v2awWWyXML4h2DQ,5381,-540,agree,SurfaceProblem
e0b3316c-6d15-48ab-9bd3-3eceafc14059,40:12.2,12235,EOJyHllCcBQUP-NEX4I-HQ,6031,-812,disagree,CurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,40:32.6,16147,8IqHQe7hGpmjc2c0Jf9tsg,7602,-940,agree,NoCurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,46:29.6,41436,UgMdQ8HDIJe1I_Wk4sTEmA,12510,-880,agree,NoCurbRamp
e0b3316c-6d15-48ab-9bd3-3eceafc14059,47:34.9,49759,KNgzmt0G8tzvLysWJaD8rQ,10342,-847,disagree,SurfaceProblem
9005a64a-fa73-4c84-b08b-b61eece1b9b7,48:38.6,47153,gpP_UuPP-kLGv8MQerX8eA,4167,-391,agree,CurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,33:47.8,58229,xH4d2SNnCYbFs1jcUh5YQw,11711,-663,agree,SurfaceProblem
9005a64a-fa73-4c84-b08b-b61eece1b9b7,34:13.6,31404,9XLEHYMpx51LJh4pXJiLQA,11875,-378,agree,CurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,36:48.0,38437,9dVIYEaDKT768PodJUoT9g,4879,-1130,agree,NoCurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,38:20.5,32008,ye2nZzSQCRqBYkitCpn2WQ,12278,-169,agree,SurfaceProblem
87833d72-b357-4e2c-81cd-23f58ff04c59,37:59.4,8635,YYIdcdxSeX1byst0weawvA,4616,-692,agree,NoCurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,38:24.2,53589,EjZxLm-ZsaZwelf0NrqeYA,8866,-643,disagree,SurfaceProblem
87833d72-b357-4e2c-81cd-23f58ff04c59,40:01.6,61424,xBNM_jN6lDBnt02DNYs5gw,10761,-449,agree,NoCurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,38:59.5,71009,mMRz0YY6rt5e-cj5raYc6Q,8968,-517,agree,CurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,41:18.4,31024,SeToz6UiVVxEXNQ60Y1dsA,4994,-563,agree,NoCurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,39:56.9,44750,mGyZuBPomsbr-aAhNbZPqg,10589,-349,agree,NoCurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,45:44.8,71496,4bi9Srx_zTTg8hzOaV0llQ,4136,-354,agree,CurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,38:39.9,64272,WWKaim7kjFfgj0ogHm3cvA,5235,-547,agree,SurfaceProblem
87833d72-b357-4e2c-81cd-23f58ff04c59,45:40.5,71071,h3z7QvlsAYczCkIC6pYInA,2164,-740,agree,CurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,46:10.8,45092,jP4oDmQt8OXlABLErXJPnQ,3219,-505,agree,NoCurbRamp
87833d72-b357-4e2c-81cd-23f58ff04c59,45:42.6,7471,OxLvHIlaNcOE_3DcU8ndhQ,8686,-975,agree,CurbRamp
e0b3316c-6d15-48ab-9bd3-3eceafc14059,02:07.3,45978,Wof_6ltQg8bcnAPpvkivwA,3302,-609,disagree,SurfaceProblem
e0b3316c-6d15-48ab-9bd3-3eceafc14059,02:12.0,68249,-5X0gAJfRKkCLfpAXtMisw,7310,-654,disagree,SurfaceProblem
e0b3316c-6d15-48ab-9bd3-3eceafc14059,03:23.9,45919,wa2s7m8oBxvs8yS_V6jR6Q,1724,-580,agree,SurfaceProblem
e0b3316c-6d15-48ab-9bd3-3eceafc14059,05:10.3,17664,3jPy_xTFwDVTRCr9D4mEtQ,11850,-946,agree,NoCurbRamp
e0b3316c-6d15-48ab-9bd3-3eceafc14059,13:03.6,43673,vItgvcEA-YNdDNuXlTdYcg,11685,-878,disagree,SurfaceProblem
9005a64a-fa73-4c84-b08b-b61eece1b9b7,20:59.8,58840,Fc2OfDfFwGxg1F6KZgNDSg,7384,-448,disagree,SurfaceProblem
9005a64a-fa73-4c84-b08b-b61eece1b9b7,23:48.7,67490,gc8LtnfJdlP5xQ6EjWvW1Q,2711,-401,agree,CurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,41:11.4,42920,gY6BS1md52FNgKgke8x_Hw,11518,-797,agree,SurfaceProblem
9005a64a-fa73-4c84-b08b-b61eece1b9b7,41:28.9,62363,lDIMUOPb1sYfYEJ6fvot8Q,11573,-589,agree,SurfaceProblem
b0befb65-23c4-442f-8e83-e227cc0a6b15,03:33.7,71147,LX8xrU6shJ32J-AA972ntw,430,-257,agree,CurbRamp
b0befb65-23c4-442f-8e83-e227cc0a6b15,11:03.2,60931,0PNMjswbntonmyLEK02BWQ,9302,-736,agree,CurbRamp
b0befb65-23c4-442f-8e83-e227cc0a6b15,11:16.0,25896,RoIwHkz4vuJTrICScXC3AA,10039,-334,agree,NoCurbRamp
b0befb65-23c4-442f-8e83-e227cc0a6b15,11:29.8,40502,y1Te9ylJuO_cy-hynsgEjQ,12793,-304,agree,NoCurbRamp
b0befb65-23c4-442f-8e83-e227cc0a6b15,11:51.0,25135,GYywsdSS7H9gXBZRyNWKgQ,2154,-340,agree,NoCurbRamp
e0b3316c-6d15-48ab-9bd3-3eceafc14059,10:05.3,46493,HWOhCyMjN0B_vRLGQiJW_g,5455,-295,agree,CurbRamp
e0b3316c-6d15-48ab-9bd3-3eceafc14059,10:54.8,38833,R9FhbfiJy8n2_An4NZbesg,10327,-870,agree,CurbRamp
e0b3316c-6d15-48ab-9bd3-3eceafc14059,10:48.8,6232,Q2_p8s6wN2b2P0xhrJ6wSg,9635,-411,agree,CurbRamp
e0b3316c-6d15-48ab-9bd3-3eceafc14059,10:53.2,70970,xk1ACM6NN2D5T_DCuPmCBw,6478,-328,agree,CurbRamp
e0b3316c-6d15-48ab-9bd3-3eceafc14059,12:14.0,41669,wATYJM7dsMVQX-isQn0azA,7069,-950,agree,NoCurbRamp
e0b3316c-6d15-48ab-9bd3-3eceafc14059,12:15.2,74712,YbjSOJm6Q9GoraU9wj3VBQ,5819,-866,agree,NoCurbRamp
e0b3316c-6d15-48ab-9bd3-3eceafc14059,48:46.7,16272,hFeiAnitOpu3yEo5tiB_Cw,3845,-710,agree,NoCurbRamp
e0b3316c-6d15-48ab-9bd3-3eceafc14059,48:54.5,59773,C-ncnjsHfCVR3GM4PbqP1A,13095,-534,agree,NoCurbRamp
e0b3316c-6d15-48ab-9bd3-3eceafc14059,49:24.9,31220,cVvd3wQNih1BomGpfM8GlA,5892,-972,agree,NoCurbRamp
e0b3316c-6d15-48ab-9bd3-3eceafc14059,49:37.6,15487,pkraxVCbYfmyCKlHvmCWXw,3115,-660,agree,NoCurbRamp
2b4c75f8-62b9-4497-87ae-cc186c0efa21,46:41.9,67738,GKGiEeOWZK9H7l3EnrPvkg,9205,-487,disagree,SurfaceProblem
2b4c75f8-62b9-4497-87ae-cc186c0efa21,48:34.3,36563,HzO--31klnmUgbsu0q80Ag,12897,-581,agree,SurfaceProblem
2b4c75f8-62b9-4497-87ae-cc186c0efa21,48:41.7,47904,qnTeUMtQdLTK_WHPD-VSzg,7612,-616,agree,SurfaceProblem
2b4c75f8-62b9-4497-87ae-cc186c0efa21,49:27.7,75675,6B1sF3jJvrfWFlwd7hDW8Q,10342,-581,agree,SurfaceProblem
2b4c75f8-62b9-4497-87ae-cc186c0efa21,49:21.8,67708,KGQjQvuS3A4dfkjv0SuWow,695,-417,agree,SurfaceProblem
9005a64a-fa73-4c84-b08b-b61eece1b9b7,28:45.4,6435,Eq9D6cI3revvfabVvR1JBg,12465,-544,disagree,CurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,49:50.8,26033,6k6ARBmtZd_CUSJhLWW8Wg,12614,-202,agree,CurbRamp
e0b3316c-6d15-48ab-9bd3-3eceafc14059,20:06.6,76396,50_92iDTu971Z87AdRSk2g,8311,-450,unclear,NoCurbRamp
e0b3316c-6d15-48ab-9bd3-3eceafc14059,28:11.5,14112,gDLe-jFDArUJs_wZ9VFhww,426,-507,agree,CurbRamp
e0b3316c-6d15-48ab-9bd3-3eceafc14059,29:19.5,63956,Lk8671LrbZ7embGeJFNUhA,7264,-547,agree,NoCurbRamp
e0b3316c-6d15-48ab-9bd3-3eceafc14059,29:26.6,58897,hq4vQgOIjH6NJV5mVg-5yA,7871,-1561,agree,NoCurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,31:07.1,76396,50_92iDTu971Z87AdRSk2g,8311,-450,disagree,NoCurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,31:17.0,45190,hkenB3WAgZLT-AMHbmPb1w,6199,-304,agree,NoCurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,39:46.3,72294,5VM8Qbj76zIhHZx9fKcVUQ,10493,-812,agree,CurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,53:57.4,75772,kS1bFTF_ahHjBtd5w-H0tw,6231,-430,disagree,CurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,14:58.3,11590,qqdM9jlPYze3_91otn8KcA,7991,-768,unclear,CurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,57:51.6,30194,5V8DDkVfJkjMPiBJQxr8SA,2911,-285,agree,NoCurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,57:56.2,48816,BOVu5iVaSr5tIWZ6cO7bfQ,1715,-850,agree,NoCurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,06:53.1,46495,HWOhCyMjN0B_vRLGQiJW_g,2377,-397,agree,CurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,07:46.5,34927,NT9AVhOurmdLZT0PALn4lQ,3780,-184,agree,NoCurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,27:06.2,74820,B6TTH3iHFlswV9Lxn5Cohw,12082,-717,agree,SurfaceProblem
9005a64a-fa73-4c84-b08b-b61eece1b9b7,28:54.8,60103,TvUeZ-wsXPv74pSyYuIJ8Q,3528,-474,disagree,NoCurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,29:04.6,14145,EOd2NucpYOJCgw5gLnjWUQ,3200,-397,disagree,NoCurbRamp
68cc8f94-f364-42bf-a91e-c4f078d35dfd,43:25.1,55857,mbP_1VUzl0fhWwX1JgWtRA,8697,-624,agree,SurfaceProblem
68cc8f94-f364-42bf-a91e-c4f078d35dfd,45:07.0,64852,u0HnOpwje7KkMf7cmInPMg,4970,-416,agree,SurfaceProblem
68cc8f94-f364-42bf-a91e-c4f078d35dfd,45:22.4,53574,KQvDXu2fKHz27vNqvBarcw,10823,-686,disagree,SurfaceProblem
9005a64a-fa73-4c84-b08b-b61eece1b9b7,00:40.0,71444,i9LXMbgubdQWKbsDVJ8JFA,9754,-400,agree,CurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,07:06.5,69612,LCIwhetuHclowPVyI1gbkQ,8750,-578,agree,NoCurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,07:26.7,69675,VXudjhdP3AVF3QqCozzFXQ,7766,-339,disagree,NoCurbRamp
9005a64a-fa73-4c84-b08b-b61eece1b9b7,08:02.3,54026,qd-5VpFjyLugRyP3XCXz6Q,9114,-891,unclear,NoCurbRamp
68cc8f94-f364-42bf-a91e-c4f078d35dfd,08:23.0,10386,7MopwbO1yyvgco7Lqus4tw,794,-801,agree,CurbRamp
68cc8f94-f364-42bf-a91e-c4f078d35dfd,08:26.5,12914,6ti9h5oSFOwXYk1t24HbVQ,8740,-260,agree,CurbRamp
68cc8f94-f364-42bf-a91e-c4f078d35dfd,08:31.0,72800,rZmPOEf9cY7Pdz5LUCmCsw,8300,-1015,agree,CurbRamp
68cc8f94-f364-42bf-a91e-c4f078d35dfd,08:48.8,70852,uwQH6LPXcgAZKY7iQoU0ZA,6423,-824,agree,CurbRamp
68cc8f94-f364-42bf-a91e-c4f078d35dfd,10:27.4,9718,4ay8dIkbkvL3DXkpCs3J5w,3188,-433,disagree,SurfaceProblem
68cc8f94-f364-42bf-a91e-c4f078d35dfd,52:08.9,25383,RIpxaHvj8a9czJ-vPlqprQ,2574,-596,disagree,SurfaceProblem
68cc8f94-f364-42bf-a91e-c4f078d35dfd,52:17.0,15765,R-Tzi4_mHobNMDWd-hqH0Q,2502,-738,agree,SurfaceProblem
68cc8f94-f364-42bf-a91e-c4f078d35dfd,02:19.5,70932,F4g7Z0B0lCff4ROvz3wU1A,10997,-288,agree,CurbRamp
68cc8f94-f364-42bf-a91e-c4f078d35dfd,03:06.1,42479,gREAtK0rF8_lOnGxkHM43g,11423,-1103,agree,SurfaceProblem
68cc8f94-f364-42bf-a91e-c4f078d35dfd,03:09.2,40561,yUkXVJrDvHUapAawsi6m5A,517,-668,agree,SurfaceProblem
68cc8f94-f364-42bf-a91e-c4f078d35dfd,04:33.5,35683,s2astHiX7quxqpkn6WSglw,613,-206,agree,NoCurbRamp
68cc8f94-f364-42bf-a91e-c4f078d35dfd,08:20.3,40345,kTUfeCvz_oUf_goWDN-m2A,586,-624,agree,SurfaceProblem
68cc8f94-f364-42bf-a91e-c4f078d35dfd,08:38.7,28678,ew5cQz5AJ9cqBuY52PC3-Q,7952,-365,disagree,SurfaceProblem
68cc8f94-f364-42bf-a91e-c4f078d35dfd,26:31.8,57669,8GVpsXM5nmEGmaFNQ33wPQ,1812,-352,disagree,SurfaceProblem
68cc8f94-f364-42bf-a91e-c4f078d35dfd,11:42.3,34261,dvQglIhtvzwgdWXiTnKcfQ,11890,-390,agree,NoCurbRamp
68cc8f94-f364-42bf-a91e-c4f078d35dfd,11:46.2,35621,dnbRpy0NjqmoxKqdJHTw4w,5081,-432,agree,NoCurbRamp
68cc8f94-f364-42bf-a91e-c4f078d35dfd,20:03.2,46112,qERN0Au42qX5LCbnRGUDZQ,9084,-707,agree,SurfaceProblem
