Timestamp,pano_id,sv_x,sv_y,Label
2019-05-02 04:42:48.695-07,WwyGWi9uUSuFFqCbLDEl4Q,7667,-851,NoCurbRamp
2019-05-02 04:42:48.695-07,WwyGWi9uUSuFFqCbLDEl4Q,7667,-851,NoCurbRamp
2019-05-02 04:43:49.736-07,sqQ-oE48wcwvdG9iFNE3uA,11167,-545,NoCurbRamp
2019-05-02 04:43:53.247-07,sqQ-oE48wcwvdG9iFNE3uA,8985,-870,NoCurbRamp
2019-05-02 04:44:40.108-07,1fpsxMwj-a2LXpgtwziz_Q,8822,-395,CurbRamp
2019-05-02 04:44:53.495-07,LM2U2SRqjWOa_HvyNOfbvQ,12041,-835,Obstacle
2019-05-02 04:44:47.761-07,N8zDTCn3CxRi1EADL7XP7A,684,-281,CurbRamp
2019-05-02 04:45:04.105-07,1h5J7k2sSUdUCtIZeYq0Yw,4419,-599,SurfaceProblem
2019-05-02 04:45:06.421-07,gjAFmQW7SG74DseGq25p3A,7467,-796,NoCurbRamp
2019-05-02 04:45:20.934-07,vTuB3J3eWU-onS0A-z4sOw,1120,-836,CurbRamp
2019-05-02 04:46:22.557-07,o9uc5csABkOGkDSYppt6oQ,4297,-651,SurfaceProblem
2019-05-02 04:48:10.308-07,7vHxQpeHYK6YNdj2YKIeDA,1291,-552,CurbRamp
2019-05-02 04:48:21.957-07,TQp7cSengx044TjE7cC_nQ,3934,-360,CurbRamp
2019-05-02 04:50:51.851-07,S4W0AvZXkr_0gUfMS0qsVQ,2033,-211,NoCurbRamp
2019-05-02 04:51:29.837-07,RGwnZy0hyVQnmXZ-Rb7uNQ,4251,-300,SurfaceProblem
2019-05-02 04:51:34.828-07,RGwnZy0hyVQnmXZ-Rb7uNQ,3162,-438,SurfaceProblem
2019-05-02 04:52:23.212-07,n6lPRQCwMwK60nMGjsbMpQ,5393,-176,SurfaceProblem
2019-05-02 04:51:21.025-07,Otvx60CE5T8oexTrezbztA,6866,-625,NoCurbRamp
2019-05-02 04:53:02.772-07,u_ausxAgXcqFRAra1F9tNw,4495,-267,SurfaceProblem
2019-05-02 04:53:39.052-07,eDAfGOH6zuk8S8x3mkhrVA,2670,-370,SurfaceProblem
2019-05-02 04:54:31.5-07,WsMbL7UEDV856CSl1_V9RQ,4860,-169,SurfaceProblem
2019-05-02 04:54:38.826-07,aDDKhaV4f9cMNH_NX8E8UA,3968,-384,SurfaceProblem
2019-05-02 04:54:53.641-07,PFhhjFV8VfKgsh4wM7k0XQ,4124,-383,SurfaceProblem
2019-05-02 04:54:33.577-07,yN_AOwUsrXQ1-Na4ZV39Kg,8952,-620,CurbRamp
2019-05-02 04:55:47.439-07,gY6BS1md52FNgKgke8x_Hw,11518,-797,SurfaceProblem
2019-05-02 04:56:46.126-07,daflm1qhgkyMBX0uBFhEzg,12121,-514,SurfaceProblem
2019-05-02 04:57:00.726-07,fK8Tkw4cqcN1TvITZEkYNQ,3928,-538,NoCurbRamp
2019-05-02 04:57:42.757-07,yFKVv6eYlCa6LMRxOiU6Ig,9250,-861,NoCurbRamp
2019-05-02 04:58:07.298-07,Mh1bFXWaMBq28lJflxBjag,5704,-389,SurfaceProblem
2019-05-02 04:58:20.002-07,0SJIFxItBzJIbUG8Y8aAEg,5505,-690,SurfaceProblem
2019-05-02 04:58:33.162-07,V3jf_HxgVo4CvCokI0WXIw,4505,-418,SurfaceProblem
2019-05-02 04:58:07.238-07,5kHzLtJGB8ONXLwuXarhwg,12513,-400,SurfaceProblem
2019-05-02 04:58:18.942-07,GNMAII4GwWbjl0EJTqMZpQ,12033,-664,SurfaceProblem
2019-05-02 04:59:17.214-07,oFgGtKgoSYMiwb-_yM8nvQ,2820,-925,CurbRamp
2019-05-02 05:01:30.293-07,r3OJvhXbjV7MpvkxqH_tCA,5130,-1096,CurbRamp
2019-05-02 05:02:00.722-07,CumXmY1Fv6HFBgJn7ZMu5w,6038,-300,SurfaceProblem
2019-05-02 05:02:04.742-07,Cv3beQeGh_ou_ET1wkeRew,5499,-661,SurfaceProblem
2019-05-02 05:02:10.104-07,SrAJbidGZNtzE0b-8m6zSg,5270,-598,SurfaceProblem
2019-05-02 05:03:43.674-07,JDzelXKeqnVfch9WeMNS6A,6368,-990,NoCurbRamp
2019-05-02 05:07:09.174-07,1jHXC5w68CavQ635Yl5MTw,3344,-702,NoCurbRamp
2019-05-02 05:07:26.607-07,GKCrTzFmY8pq-d5eVUKCHg,3446,-464,SurfaceProblem
2019-05-02 05:07:28.974-07,GKCrTzFmY8pq-d5eVUKCHg,3265,-430,NoCurbRamp
2019-05-02 05:08:31.185-07,bOts6AZovqzo-8JjlH1idA,5104,-447,SurfaceProblem
2019-05-02 05:09:22.765-07,0M9FjMRGsRF2yw0bhDQ5MQ,1185,-695,SurfaceProblem
2019-05-02 05:08:25.336-07,4FeEkzIn0ZS30UnFUMR9Ig,4144,-112,Obstacle
2019-05-02 05:08:43.542-07,m2NWNFqf9aYNwWC5n25xiQ,4647,-374,SurfaceProblem
2019-05-02 05:09:10.502-07,sm63k-4Qz3jVoTqLWIsSeQ,7438,-651,CurbRamp
2019-05-02 05:09:38.078-07,Sw_A8bZfkNE1X0NThTGGcg,4570,-420,NoCurbRamp
2019-05-02 05:10:04.359-07,7cluLRVO3Ky_ECIKE6petw,5845,-605,SurfaceProblem
2019-05-02 05:10:40.397-07,XoIY1VcLv300YqjCvF-M5Q,5842,-491,SurfaceProblem
2019-05-02 05:10:22.862-07,lB-_huHl20Bgo08k4hLk3Q,11268,-228,SurfaceProblem
2019-05-02 05:10:47.709-07,mGBCE9969V_CMTaKz4fU2g,8000,-122,NoCurbRamp
2019-05-02 05:10:50.421-07,mGBCE9969V_CMTaKz4fU2g,8171,-201,SurfaceProblem
2019-05-02 05:11:15.261-07,0IqTEw8nAfAej2S8LT8oBg,12318,-262,SurfaceProblem
2019-05-02 05:11:55.839-07,megpdBJqVknvG5nHr09csQ,11189,-403,SurfaceProblem
2019-05-02 05:12:10.965-07,7AjZAcnBd9rIyMvr8_KN0A,7702,-275,CurbRamp
2019-05-02 05:13:17.267-07,Onvo0M6uMu645_LIOtg4sQ,11660,-487,SurfaceProblem
2019-05-02 05:14:16.926-07,OZbLw8xZxuckDGGDJxKdAQ,11717,-399,SurfaceProblem
2019-05-02 05:14:47.668-07,gZGxZhRXZ1yCH1kAOAuxbA,12504,-601,NoCurbRamp
2019-05-02 05:14:53.9-07,gZGxZhRXZ1yCH1kAOAuxbA,8037,-784,NoCurbRamp
2019-05-02 05:15:52.012-07,R1ddDs8oS54lc7fktmEJWw,1744,-546,SurfaceProblem
2019-05-02 05:15:43.46-07,CTmH4KgRemyAQHnlN98s9g,2678,-262,Obstacle
2019-05-02 05:16:19.123-07,EaUKwHczF4Ql1PDFDOziDw,8089,-767,CurbRamp
2019-05-02 05:16:55.003-07,GB5hFQmmJpp2RGEd5WLRCA,1602,-290,SurfaceProblem
2019-05-02 05:17:04.788-07,CWGTkX5O9JHWRiZQDNbFig,8021,-716,SurfaceProblem
2019-05-02 05:17:39.654-07,wCcUpMC8z1mVxZ53uEMfEQ,12597,-567,SurfaceProblem
2019-05-02 05:17:57.715-07,uq1jXS5cUETelYQj1qT_iQ,12285,-471,CurbRamp
2019-05-02 05:18:15.867-07,VuX1_Et92kq9_I2g5__c3g,417,-498,SurfaceProblem
2019-05-02 05:18:38.17-07,KMcVG4fjMpGjXW78MN7yNQ,4940,-472,SurfaceProblem
2019-05-02 05:19:28.251-07,OcNFdAlpZhRgZhffPSIkMA,9972,-632,SurfaceProblem
2019-05-02 05:20:06.538-07,dcyvkCC3i8MUFNwqoPd7eA,1917,-738,SurfaceProblem
2019-05-02 05:19:51.459-07,rJiFx8idmNSkyckyCz7w9g,12885,-310,SurfaceProblem
2019-05-02 05:19:53.642-07,rJiFx8idmNSkyckyCz7w9g,12498,-655,SurfaceProblem
2019-05-02 05:20:06.274-07,WDKi09x7BpwA8hyx0JGw0Q,12431,-522,SurfaceProblem
2019-05-02 05:20:28.806-07,kf4lr2j--1NgMoLITlIxXQ,12448,-601,SurfaceProblem
2019-05-02 05:20:55.459-07,MO9-QHuM1JpX7EqF70C7zQ,10536,-380,Obstacle
2019-05-02 05:20:15.71-07,K4dPnSGN34AbCqzZpvYIbQ,7489,-459,CurbRamp
2019-05-02 05:20:50.128-07,Kx2wh9HC3BHxaI4CgmP3zQ,4544,-475,SurfaceProblem
2019-05-02 05:21:12.545-07,F7eTV9VXcfAtcwgTE-Lvqw,8143,-389,SurfaceProblem
2019-05-02 05:21:57.433-07,jFDw43GZHXpLXrSI-gGqCw,5646,-258,CurbRamp
2019-05-02 05:22:22.096-07,kA6CBWzI6y2akiQT3sreLg,7442,-360,SurfaceProblem
2019-05-02 05:23:12.072-07,oWIOW4KjCzJCQSNu3KwtjQ,3813,-781,NoCurbRamp
2019-05-02 05:23:53.576-07,7LmSQNijWhuSHANTzLrzWg,13301,-921,NoCurbRamp
2019-05-02 05:25:26.816-07,hkKYOwoTNCyfbi6_rPlYXg,9436,-180,Obstacle
2019-05-02 05:25:36.527-07,zHRkuoy7oUQKxylppbbHSw,8959,-467,SurfaceProblem
2019-05-02 05:25:53.664-07,mjDs0ARDYER-94rqO_W2hQ,8490,-554,SurfaceProblem
2019-05-02 05:26:12.807-07,wR3KoUA0Ajf6ccoQVB47hQ,7850,-809,SurfaceProblem
2019-05-02 05:26:44.176-07,yc0mn2beTkA9JZOgC2KqWg,10891,-222,Obstacle
2019-05-02 05:26:56.665-07,fKpmEsGv9WXzu1LDViQmUA,10829,-314,Obstacle
2019-05-02 06:34:24.18-07,-_ecYy16ftkmUQeoit79kQ,11318,-280,SurfaceProblem
2019-05-02 06:34:49.949-07,-_ecYy16ftkmUQeoit79kQ,12029,-187,SurfaceProblem
2019-05-02 06:35:43.614-07,9eEk-GIeiC-qbeBetUys6g,2463,-439,CurbRamp
2019-05-02 06:36:56.014-07,1b0mFHhc3TO2ucQrLNoysQ,10767,-650,SurfaceProblem
2019-05-02 06:37:02.973-07,1b0mFHhc3TO2ucQrLNoysQ,9891,-653,SurfaceProblem
2019-05-02 06:37:07.229-07,1b0mFHhc3TO2ucQrLNoysQ,9167,-606,SurfaceProblem
2019-05-02 06:40:17.261-07,lIMPOij47NlVZgubtQPNXg,9960,-921,SurfaceProblem
2019-05-02 06:40:25.12-07,lIMPOij47NlVZgubtQPNXg,10646,-921,NoCurbRamp
2019-05-02 06:40:30.654-07,lIMPOij47NlVZgubtQPNXg,8985,-834,SurfaceProblem
2019-05-02 06:40:35.972-07,lIMPOij47NlVZgubtQPNXg,8178,-589,SurfaceProblem
2019-05-02 06:40:48.13-07,SapMWP1LT7zIVveyuboq9A,8385,-639,SurfaceProblem
2019-05-02 06:40:53.446-07,C0kmXd5J4KDuuJUGVCkP-Q,8330,-561,SurfaceProblem
2019-05-02 06:42:30.676-07,Am-bqd8sRZUa_rJozPnOHQ,4719,-1084,SurfaceProblem
2019-05-02 06:42:47.958-07,1d7pGDz4c4eNktNjBRuMcg,6703,-1656,Obstacle
2019-05-02 06:43:17.485-07,Yrh8fBO0SQJlVhH9zdixvw,4708,-860,SurfaceProblem
2019-05-02 06:44:05.74-07,3_gpuYEfid8d9oCvP-Mw4g,4207,-748,SurfaceProblem
2019-05-02 06:44:50.749-07,Y6AcA-UOk6Rukn-q2cUeQg,7706,-1472,SurfaceProblem
2019-05-02 06:45:02.18-07,Y6AcA-UOk6Rukn-q2cUeQg,6341,-1591,SurfaceProblem
2019-05-02 06:46:05.896-07,CvuLJyqaA5mQViAGSp4gUg,10638,-1581,SurfaceProblem
2019-05-02 06:47:54.781-07,CpqVcI7b2YROaMvHJqIN6g,10744,-575,CurbRamp
2019-05-02 06:48:26.061-07,2fLEd0MSIuOU7APQx9i4rw,191,-451,CurbRamp
2019-05-02 06:52:16.317-07,6rGm6kKQ7SmoFLgSuSKG4A,1907,-702,CurbRamp
2019-05-02 06:53:26.693-07,9TL4Urwk_qfU04GFEQe0lw,9004,-997,CurbRamp
2019-05-02 06:54:31.558-07,JG3wSHD3h5RFCOLzknKG0w,8271,-598,Obstacle
2019-05-02 06:55:44.693-07,gTnn6wUgO0CDb11_lSkykQ,8585,-629,CurbRamp
2019-05-02 06:56:20.59-07,F4Fn_TTk_eMtnOesdnNr1w,132,-937,CurbRamp
2019-05-02 07:04:41.189-07,tA6K9WUteVZXz5A1xp5jfQ,9811,-811,CurbRamp
2019-05-02 07:06:44.235-07,RMtT8G4LniczMV4LZTsi3w,3534,-784,Obstacle
2019-05-02 07:16:24.046-07,ib8bgakqMio4NGlilU0Y3Q,2993,-926,CurbRamp
2019-05-02 07:26:15.559-07,ZUx-DkQKRWkoYA00wEwYYw,7815,-1131,CurbRamp
2019-05-02 07:26:31.846-07,ZUx-DkQKRWkoYA00wEwYYw,13190,-452,CurbRamp
2019-05-02 07:27:09.462-07,zRzm7eSxvllgEfSOCHFxnA,2495,-658,SurfaceProblem
2019-05-02 07:27:20.422-07,gqKHOc2931iAbutGzmwmPQ,2993,-644,SurfaceProblem
2019-05-02 07:27:37.738-07,7KzEjgLGQxmPf08UyeQjWA,2512,-724,SurfaceProblem
2019-05-02 07:27:59.525-07,5fvt89bb6LHTWnzFeBlTrQ,2912,-734,SurfaceProblem
2019-05-02 07:28:15.87-07,v4HTpJkQdoDdpFB_vP9BBA,2801,-690,SurfaceProblem
2019-05-02 07:28:21.311-07,v4HTpJkQdoDdpFB_vP9BBA,3506,-704,SurfaceProblem
2019-05-02 07:29:05.479-07,2fXvP8ori9XA8Q7R4Fga1w,2705,-734,SurfaceProblem
2019-05-02 07:29:34.567-07,B_TmrTSVOjvWYRqjSc7IUw,11502,-894,SurfaceProblem
2019-05-02 07:30:16.138-07,lZXMz_TkCLKtUhZPSNgZ2Q,12319,-604,SurfaceProblem
2019-05-02 07:30:26.135-07,7hybMs_ncwEzxom_Sw08dw,11734,-889,SurfaceProblem
2019-05-02 07:30:40.133-07,7hybMs_ncwEzxom_Sw08dw,12483,-597,SurfaceProblem
2019-05-02 07:30:48.458-07,7hybMs_ncwEzxom_Sw08dw,11972,-990,Obstacle
2019-05-02 07:30:52.014-07,7hybMs_ncwEzxom_Sw08dw,12643,-580,Obstacle
2019-05-02 07:31:02.094-07,HkUJ1-x-TQt-pKSi8E4I0Q,12636,-626,Obstacle
2019-05-02 07:31:22.295-07,BNRkXog9slGre6Bwc7E-_w,12142,-750,SurfaceProblem
2019-05-02 07:31:26.903-07,BNRkXog9slGre6Bwc7E-_w,12331,-786,Obstacle
2019-05-02 07:31:42.367-07,sY6-hbHpeDOR9po3Ql8mZQ,11987,-977,Obstacle
2019-05-02 07:31:51.406-07,M2ineenIKGW440IPSJ0nVw,11103,-1033,SurfaceProblem
2019-05-02 07:31:54.888-07,M2ineenIKGW440IPSJ0nVw,11378,-1219,Obstacle
2019-05-02 07:32:01.538-07,M2ineenIKGW440IPSJ0nVw,12701,-512,SurfaceProblem
2019-05-02 07:32:11.337-07,xcKsb5JdpSNd2iVpxU1goA,12048,-805,SurfaceProblem
2019-05-02 07:32:16.6-07,xcKsb5JdpSNd2iVpxU1goA,12300,-853,Obstacle
2019-05-02 07:32:29.863-07,t36CGzgX177ptghk4QV03A,11847,-1037,Obstacle
2019-05-02 07:32:39.168-07,j0cry6OH1lHa_Wu0DYQrvQ,12365,-792,Obstacle
2019-05-02 07:33:04.581-07,O4QIAcJLCYFfmXwYlC_nZQ,10949,-1152,CurbRamp
2019-05-02 07:33:10.677-07,O4QIAcJLCYFfmXwYlC_nZQ,12261,-731,SurfaceProblem
2019-05-02 07:33:17.366-07,oK21r4Ity1WwFPYMrPr2jQ,12236,-721,SurfaceProblem
2019-05-02 07:33:24.147-07,oK21r4Ity1WwFPYMrPr2jQ,12446,-796,Obstacle
2019-05-02 07:33:28.872-07,Eck629dlknQHk0fVVkJR2A,11904,-842,SurfaceProblem
2019-05-02 07:33:33.082-07,Eck629dlknQHk0fVVkJR2A,12108,-897,Obstacle
2019-05-02 07:33:38.743-07,kDF2gtqjR3rCgceZbfN-1Q,11560,-1081,SurfaceProblem
2019-05-02 07:33:42.518-07,kDF2gtqjR3rCgceZbfN-1Q,11807,-1161,Obstacle
2019-05-02 07:33:55.437-07,FbpYs2TxtnyZydwD4fn4JQ,11358,-983,SurfaceProblem
2019-05-02 07:33:59.759-07,FbpYs2TxtnyZydwD4fn4JQ,11407,-1126,Obstacle
2019-05-02 07:34:06.511-07,vItgvcEA-YNdDNuXlTdYcg,11685,-878,SurfaceProblem
2019-05-02 07:34:12.295-07,vItgvcEA-YNdDNuXlTdYcg,11869,-993,Obstacle
2019-05-02 07:34:27.511-07,e-WLnKa_RRlyYoqbPRR_Hg,12230,-849,Obstacle
2019-05-02 07:34:33.966-07,i7FrnQgC5igLLY6AR61fuA,12049,-889,SurfaceProblem
2019-05-02 07:34:40.758-07,i7FrnQgC5igLLY6AR61fuA,12143,-705,Obstacle
2019-05-02 07:35:00.262-07,5gb66YZ7MT5d6Iqfh10vyw,11644,-948,SurfaceProblem
2019-05-02 07:35:04.735-07,5gb66YZ7MT5d6Iqfh10vyw,11976,-919,Obstacle
2019-05-02 07:35:11.191-07,BZ2NC5n7KWAabHpYGc2iTg,12307,-689,SurfaceProblem
2019-05-02 07:35:15.327-07,BZ2NC5n7KWAabHpYGc2iTg,12467,-740,Obstacle
2019-05-02 07:35:20.986-07,Et4TuVks4fYgKWYmTzlybw,11974,-794,SurfaceProblem
2019-05-02 07:35:25.587-07,Et4TuVks4fYgKWYmTzlybw,12162,-885,Obstacle
2019-05-02 07:35:36.512-07,h5SfDxg4XBwRddC7afTNWA,11507,-912,SurfaceProblem
2019-05-02 07:35:40.887-07,h5SfDxg4XBwRddC7afTNWA,11748,-991,Obstacle
2019-05-02 07:35:47.43-07,xiRjpIWEONF5ZLMTS3pr9A,10878,-1061,SurfaceProblem
2019-05-02 07:35:50.959-07,xiRjpIWEONF5ZLMTS3pr9A,11133,-1251,Obstacle
2019-05-02 07:36:06.591-07,3pYU_JsSFCodr_93NtbkJA,11197,-1185,Obstacle
2019-05-02 07:36:18.585-07,3pYU_JsSFCodr_93NtbkJA,12768,-465,Obstacle
2019-05-02 07:36:45.296-07,t1AKBK96Wk7LTDqJ2rDjSw,12088,-878,Obstacle
2019-05-02 07:36:49.759-07,NKxnM9YuDu-M-YNjcxxcAA,11723,-839,SurfaceProblem
2019-05-02 07:36:55.082-07,NKxnM9YuDu-M-YNjcxxcAA,11851,-1015,Obstacle
2019-05-02 07:37:05.224-07,VbQ1BftKFpbJ-P0YfiY9ow,12004,-894,Obstacle
2019-05-02 07:37:10.12-07,BC4VibJU2JkW6_MY_JWEVA,11952,-762,SurfaceProblem
2019-05-02 07:37:13.512-07,BC4VibJU2JkW6_MY_JWEVA,12093,-884,Obstacle
2019-05-02 07:37:20.136-07,7tE-57Z0-SZw5PZ6Tty-mA,12176,-599,SurfaceProblem
2019-05-02 07:37:24.913-07,7tE-57Z0-SZw5PZ6Tty-mA,12326,-755,Obstacle
2019-05-02 07:37:35.191-07,FktqsLuaAvT-PDD-68CulQ,12695,-478,Obstacle
2019-05-02 07:38:24.135-07,ufmFLA9y0lPLfdO8jgdJ0g,12661,-324,SurfaceProblem
2019-05-02 07:38:29.296-07,ufmFLA9y0lPLfdO8jgdJ0g,12769,-426,Obstacle
2019-05-02 07:38:34.623-07,IfWM3dANz6pvKZL-Vwd6rA,11900,-736,SurfaceProblem
2019-05-02 07:38:40.383-07,IfWM3dANz6pvKZL-Vwd6rA,11988,-920,Obstacle
2019-05-02 07:38:46.367-07,Er39GP0tyd0v3fhi1yc-eg,11362,-852,SurfaceProblem
2019-05-02 07:39:00.263-07,dXO1B0oAa7pda73--v9LJQ,10654,-1242,Obstacle
2019-05-02 07:39:05.291-07,dXO1B0oAa7pda73--v9LJQ,12454,-414,SurfaceProblem
2019-05-02 07:39:10.573-07,dXO1B0oAa7pda73--v9LJQ,12588,-431,Obstacle
2019-05-02 07:40:37.734-07,DPMSelijQZwuQPCeFPhIlg,12552,-450,Obstacle
2019-05-02 07:40:50.824-07,DPMSelijQZwuQPCeFPhIlg,10782,-1138,Obstacle
2019-05-02 07:40:59.186-07,ZnjzoKz1VnuoaSgYqBrUFg,12257,-492,SurfaceProblem
2019-05-02 07:41:13.66-07,YKxasXaZlwRnlzjHwcHGZg,12145,-706,Obstacle
2019-05-02 07:41:28.524-07,YDHfcGyL-LbQfWwcn9JMug,12661,-383,Obstacle
2019-05-02 07:42:02.735-07,YUB_4JmpSgNCkBglT8uUew,12745,-324,Obstacle
2019-05-02 07:42:08.646-07,C4AAMlY26_MGfzSpsNWG2w,11954,-574,SurfaceProblem
2019-05-02 07:42:17.599-07,HqxgTVoHs7qhQ3eDlf1yUg,11569,-739,SurfaceProblem
2019-05-02 07:42:20.815-07,HqxgTVoHs7qhQ3eDlf1yUg,11746,-782,Obstacle
2019-05-02 07:42:41.303-07,KIrWeIEuICLckX1fsB0yiA,10413,-1119,Obstacle
2019-05-02 07:43:01.988-07,xGYFxqhUd0vWXTJRRWZwSg,12313,-490,Obstacle
2019-05-02 07:43:39.528-07,iwFxPpr5KTDCGicmceoDDA,11081,-1066,Obstacle
2019-05-02 07:43:52.551-07,1M9UkdaDGlhic5O059KD3w,11651,-1001,Obstacle
2019-05-02 07:43:57.853-07,B-CtcMFwct2CKf8eBsH3MQ,11482,-894,SurfaceProblem
2019-05-02 07:44:01.647-07,B-CtcMFwct2CKf8eBsH3MQ,11658,-997,Obstacle
2019-05-02 07:44:10.236-07,7Qa2u4Urr6KjYrsv6N8NYA,11577,-1055,Obstacle
2019-05-02 07:45:00.136-07,FTag-OptdB_-kOg_gpIumA,12388,-456,SurfaceProblem
2019-05-02 07:45:05.095-07,FTag-OptdB_-kOg_gpIumA,12509,-545,Obstacle
2019-05-02 07:45:14.976-07,H5jTXJtD2rDXwfu1LTJmAg,11907,-937,Obstacle
2019-05-02 07:45:25.201-07,67VQDj5WxyXpECd5UsStZQ,12217,-753,Obstacle
2019-05-02 07:45:32.991-07,rZZM_mLq7MkzDMl79a2QjA,12303,-673,Obstacle
2019-05-02 07:45:47.236-07,48M4HZUV5-jXuASDq_pOJQ,12241,-650,Obstacle
2019-05-02 07:46:00.567-07,WmTjwMYpTqagOL6uaILudQ,12337,-681,Obstacle
2019-05-02 07:46:06.186-07,V43p4elk-IoU5PdVaf3Zwg,12451,-444,SurfaceProblem
2019-05-02 07:46:09.431-07,V43p4elk-IoU5PdVaf3Zwg,12548,-493,Obstacle
2019-05-02 07:46:39.975-07,9SZMTp-yhr6zDqRs00q5fw,12614,-440,Obstacle
2019-05-02 07:46:49.354-07,uSIfx2MuffWimHm7HfXwAQ,12711,-328,Obstacle
2019-05-02 07:51:14.518-07,BtRS_S8kDJNsLHDBDDUyOg,5301,-584,CurbRamp
2019-05-02 07:53:48.497-07,0V3t8RJh7qJbMhjJbW-1kg,3834,-402,NoCurbRamp
2019-05-02 07:54:58.889-07,wUaeLPtnb7KqIPPvdsNxww,8660,-1088,SurfaceProblem
2019-05-02 07:55:05.16-07,6AYkj5RXvOwkTRRr39pBeQ,8155,-1048,SurfaceProblem
2019-05-02 07:55:16.464-07,H9Lclt4QMpoZZdopwv8jEw,8107,-1298,SurfaceProblem
2019-05-02 07:55:21.561-07,oCZpZz5SuLp7z-3cjIaZpQ,7674,-1002,SurfaceProblem
2019-05-02 07:55:28.695-07,1CGe84C_ijNjwOumXOR6Zw,7738,-1045,SurfaceProblem
2019-05-02 07:55:08.243-07,DxNkYsDzpYuFXOV8fABe2Q,8895,-587,CurbRamp
2019-05-02 07:55:24.457-07,oeZTaomKazGEPP54y3QmKA,11961,-468,CurbRamp
2019-05-02 07:56:33.005-07,hLXG8euQMnSOukGnfo4_Sw,10105,-1368,CurbRamp
2019-05-02 07:56:29.758-07,Y_JyXm2TN-qvDP0Mj64olQ,5466,-433,NoCurbRamp
2019-05-02 07:56:54.075-07,eSFs0bMrNbC3v41EZ43jMw,974,-246,NoCurbRamp
2019-05-02 07:57:36.834-07,Wzq5UpGqTY9V6EHH0Fb9hA,5253,-785,CurbRamp
2019-05-02 07:58:09.713-07,bfa110lMdxKlg7KC7BLIUw,2997,-258,CurbRamp
2019-05-02 07:58:29.103-07,Ek8tZZTONPQqYhQ9qWteKA,6794,-325,CurbRamp
2019-05-02 07:58:52.279-07,yUyd084Vk4GYdCHNs9jFcg,321,-645,NoCurbRamp
2019-05-02 07:59:13.629-07,tKkEjpDNQLMopcTmh2zLnw,4385,-478,NoCurbRamp
2019-05-02 07:59:53.631-07,vZZuJtn7Pf7l4gOq7OoXzQ,8372,-313,SurfaceProblem
2019-05-02 07:59:41.143-07,sn2STwiAKR-DaKkA1upFcg,2284,-306,CurbRamp
2019-05-02 08:00:03.966-07,jPG2ZlMSma-YQGkwyovUCA,5225,-558,NoCurbRamp
2019-05-02 08:00:16.698-07,jPG2ZlMSma-YQGkwyovUCA,1044,-214,SurfaceProblem
2019-05-02 08:00:21.436-07,jPG2ZlMSma-YQGkwyovUCA,11943,-680,NoCurbRamp
2019-05-02 08:01:10.622-07,9btFTzZb6fnYd9-KVD7xyQ,2950,-316,NoCurbRamp
2019-05-02 08:00:55.998-07,U0b8HHFwgj8QHIo3-wCJ1A,4745,-416,SurfaceProblem
2019-05-02 08:01:06.013-07,2pg-zrTDhisibTLRxwCSXw,3802,-656,SurfaceProblem
2019-05-02 08:01:37.071-07,ftCb1AJWgJRvHiu7w4ZOYg,8885,-532,NoCurbRamp
2019-05-02 08:01:41.862-07,ftCb1AJWgJRvHiu7w4ZOYg,11245,-508,NoCurbRamp
2019-05-02 08:01:45.195-07,ftCb1AJWgJRvHiu7w4ZOYg,420,-631,NoCurbRamp
2019-05-02 08:01:51.782-07,ftCb1AJWgJRvHiu7w4ZOYg,5890,-974,NoCurbRamp
2019-05-02 08:02:00.382-07,_pm5dL2-X7hYzUYcd6CkzA,9335,-1089,CurbRamp
2019-05-02 08:01:55.176-07,h1gX4_B2l9wbdHi8k0jZdQ,7783,-1203,CurbRamp
2019-05-02 08:02:36.9-07,7FF4W-8AgBVnlVtUmjUWwQ,9765,-334,SurfaceProblem
2019-05-02 08:03:17.85-07,g6KxQTPPs6ZbW7gih0-PPw,1714,-469,NoCurbRamp
2019-05-02 08:02:24.117-07,9onE-yeJiGKPnsixErozVA,5025,-573,NoCurbRamp
2019-05-02 08:03:12.896-07,CdTEqEiYSwg9Xb0UFqErJw,6279,-659,CurbRamp
2019-05-02 08:03:31.034-07,DcNHQOLa3dAmEztwN-cU9A,10136,-723,SurfaceProblem
2019-05-02 08:04:09.012-07,At8yF_0dWNhy4zbjabpyuQ,2997,-766,SurfaceProblem
2019-05-02 08:04:18.746-07,UYHEPQJVcYOJniq_WxEhmw,2917,-520,NoCurbRamp
2019-05-02 08:06:01.374-07,fM-9Wd2vHzHe45OuvqIWXg,10830,-684,SurfaceProblem
2019-05-02 08:06:26.73-07,JyqKqie3N6uNqq_n2MSx1w,11236,-558,SurfaceProblem
2019-05-02 08:05:52.683-07,x1f0pPS5aTcSM0xcqbEpmw,9413,-343,CurbRamp
2019-05-02 08:07:20.039-07,Jc6Efp_ERNpmEOtu4ebNiQ,10611,-402,SurfaceProblem
2019-05-02 08:07:23.514-07,43vVTyaXCRdMepyYCC0OqQ,12829,-865,NoCurbRamp
2019-05-02 08:07:32.041-07,KjjJSGKL8vm3wkjvovXGWA,13299,-793,NoCurbRamp
2019-05-02 08:08:23.152-07,K97OH_RBdH_Al3aXmg-XIg,4805,-1362,NoCurbRamp
2019-05-02 08:08:47.778-07,Aw24mZpxU9x3KRgE9T_nJg,2038,-990,Obstacle
